5947	0.997604	1.381865	2
57982	3.835315	0.578421	1
16140	7.333821	0.539472	2
45551	12.266384	0.000836	3
34060	9.607577	0.949100	3
10664	2.172304	0.363491	2
37034	9.647500	0.306835	3
11266	2.913449	0.351954	2
24711	3.882721	0.041089	1
48367	3.340861	1.142163	1
38390	12.939154	0.611365	3
3147	2.137338	1.624275	2
74286	12.156271	1.153393	1
79104	17.583203	0.019730	1
17023	1.950255	1.673199	2
19438	9.939012	0.413601	3
62919	8.361867	1.380154	1
8097	3.886694	0.535952	2
18277	7.540118	1.129132	2
12147	0.193069	1.009184	2
9749	6.424957	1.431831	2
5975	5.567060	0.834877	2
3007	5.388650	0.929542	2
38473	5.256859	1.324378	1
52128	10.234518	0.861425	3
24442	3.950320	1.571970	1
37067	10.937832	0.719433	3
77019	10.257040	0.043183	1
50145	5.620883	1.329133	1
2731	4.082074	0.082449	2
77444	15.594933	1.087355	1
78016	11.017521	0.679662	1
20398	4.087046	1.056583	2
64185	7.893617	1.429052	1
0	0.998802	0.698928	2
7601	0.000000	0.995370	2
6032	2.498763	1.387785	2
28791	4.525288	0.628835	1
34789	7.052041	1.443112	1
11771	7.324005	0.472755	2
44034	12.785869	1.685196	3
16047	6.608324	0.258782	2
46479	5.215402	1.166733	1
32331	0.000000	0.452390	1
14135	4.910708	1.144037	2
68290	7.949711	0.553151	1
10039	0.386855	1.560569	2
20781	13.685363	0.018596	3
27562	10.466665	1.029965	3
61263	7.442959	1.523259	1
17560	0.000000	1.608203	2
74487	8.738622	0.079081	1
5142	1.621030	0.827945	2
71035	6.866796	1.231795	1
27852	8.222835	1.663241	3
48576	11.139378	1.444289	3
40563	8.118295	0.096767	3
44163	4.444884	0.679833	1
19460	9.434734	0.434158	3
35279	4.723605	1.324969	1
59422	5.636167	0.363772	1
10356	1.075119	0.953135	2
38656	3.730838	1.296024	1
68727	11.865802	0.562967	1
72163	7.139555	1.370488	1
12651	0.814541	1.156247	2
